"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9"
"20",-0.328840688524227,-0.328157060429707,-1.02005216986439,1.03626343786038,-0.379738125666729,0.259429650480247,0.0613166141241664,0.128347040577783,-0.0376710636178354
"21",-0.737343121630496,-0.641278353005517,-1.30063156852369,1.17435060378599,-0.210477379145093,0.208815149367346,-0.195527828464698,-0.0342564745434402,-0.043547669865398
"22",-0.648655034500309,-0.844938779301827,-0.855431327459659,1.48463429995617,-0.48822181588022,0.230671735536608,0.0139420232867819,0.12702567303314,-0.0403295047574835
"23",-1.13018740125761,-1.51198100770168,-1.62460301036626,1.41303920296317,-0.342744566305265,0.309232190096601,-0.394224688039121,0.134701863855552,-0.0443157098224819
"24",-0.687486100638748,-0.481722119896829,-1.1927292648737,1.27104462277235,-0.0926358945730067,0.11658198287666,-0.072731292582629,-0.074311389742595,-0.0512642281133827
"25",-0.369898190231122,-0.43963294889662,-2.01357510507128,0.553242985182942,-0.0357068072241325,0.267853509556832,-0.123766189399633,0.0109457838181271,-0.0151093808759016
"26",-0.877194182046536,0.0240949364283388,-1.12701328501042,0.629534688104648,-0.354377785174333,0.456740451872768,-0.379329426895638,-0.080975712821819,0.0361018413071968
"27",-0.202061730606999,-0.2217960962676,-1.68835960137296,0.742884880919385,-0.0131251870762426,0.0672965519718207,0.0162245109396847,-0.0761041893184247,-0.023674992180764
"28",-0.163788151732583,-0.551985302394882,-1.52330878761205,0.399447111240984,0.262427379815071,0.059615450353561,-0.0120220901981575,0.00142616288838145,-0.0927456958078484
"29",0.177619103995336,0.0368292300203446,-1.46700450665863,0.56064513744688,-0.1960216686654,0.196772948412976,0.230079005235813,0.0943712337057459,-0.0221484492828747
"30",0.393952835358362,0.402919197529602,-1.62502548783076,0.454546378681937,0.198087711558641,0.155658222599522,0.129802827187498,-0.135253832331749,-0.033231749762766
"31",-0.644635168745996,-0.886122538538021,-1.3300342027314,0.125447799074142,0.586770946444052,0.253342640508196,0.379658883317798,0.060672632461617,-0.102243040960547
"32",-0.559148415640258,-0.317310275436659,-1.78580065466006,0.278336133423179,0.630001817577014,0.239311023110861,0.198029851292611,-0.142376701447888,-0.0700993481204156
"33",-0.15474112253151,0.136922402044918,-1.44323694618228,0.893813445827109,0.339709642277204,0.289108404502182,0.199044028004286,-0.233027785894477,-0.0189082205451696
"34",-1.29987001164182,-0.537140706642552,-1.29484082636233,0.977969381825499,-0.269533659250703,0.505875910176498,-0.345037584423969,-0.0778899477875407,0.00796495146552707
"35",-0.402727663438272,0.0196179382883318,-1.75165195047956,0.727272946350328,0.322999666882109,0.28435626999848,0.163714038745918,-0.176184438306638,-0.0302507892455411
"36",-3.13196168336048,0.846177243198257,-0.607360840776381,-0.0689363726229205,-0.0873294138773859,0.150457967977231,-0.260529127090563,-0.206766984593087,0.0191970307159851
"37",-2.98230683483516,1.86229106967638,-1.15338211070136,-0.193548805850946,0.172854811334485,0.377929593526769,-0.0282791779051117,-0.287766437775657,0.102178903433368
"38",0.271325441587155,2.91439987962997,0.00105817935261079,-0.0964471795594254,0.151863387813154,-0.216461854187042,-0.502376497355151,0.100725992919556,0.0825935332628896
"39",-0.00204257711971096,2.30334638426945,-0.102223049939012,0.129265334441236,-0.0823444947552806,-0.0588857126340975,0.135743043191015,0.328128502056482,0.0704685395739495
"40",0.517486198247262,2.90643082048094,0.232445842230668,0.0271141810095693,0.117444281037215,-0.161600569249242,-0.59003744185074,0.16833347763467,0.10640836804281
"41",0.192982356055349,2.39837038318236,0.467639068817232,0.308658455952382,-0.202271326927337,0.221255436875746,-0.125164984755889,0.421624308949567,0.0152522091595877
"42",-2.53793044519421,2.97264851247684,0.276458173323292,-0.251905449218571,-0.625995795631318,-0.210063435736903,0.448078070524056,0.0719266909557566,0.127109594407436
"43",-4.44897643361742,-6.3851726961059,1.54064893646641,0.422679218743009,0.890776308925951,0.28383338217695,0.739093591127344,0.385649266902841,0.0232973752391598
"44",0.874611620437561,2.27650832373179,0.240304606200927,0.997010324662396,0.683152197042113,-0.269898784869128,0.115871895468127,0.420981916752785,0.0364409184678449
"45",-3.79208937097758,-1.08304373858417,2.70020658527356,1.07811613029494,0.613071761953639,-0.19236582804707,0.710288199128341,-0.392903895755595,0.0535333063946382
"46",0.126521094146855,1.29984692323467,0.486116372304086,1.7926487416193,0.565763527559355,-0.0172845856598034,0.121929350045613,0.136124034967469,0.0771081175004675
"47",0.00277617273555547,-0.244631586448278,1.21705120427039,1.90795374554746,0.698663814019173,-0.531436741717572,-0.170045103458046,-0.124405659736153,0.032692950910452
"48",-3.02522002030565,-1.24493532576758,2.62333217530061,0.332657813381123,0.754143530163381,-0.372114984633686,0.605498382803634,-0.155425028675679,-0.129810985006953
"49",0.411445517762787,0.67661370477705,0.624360200087514,1.4153734935182,0.450093527676754,-0.260598073207255,0.0550344343807993,0.116808436352663,0.020950839884937
"50",-5.17360756054978,-7.98170899107327,0.48957256694589,-0.00869270566835373,1.14056674117106,0.182688372921303,0.412206321831004,1.05215064708793,0.179565120669342
"51",-0.19105952243624,0.322362667438863,0.958289397172003,1.07223064005574,0.602166439567218,0.15064608156494,0.309811602860905,0.0847709911336082,0.0305006453763701
"52",-0.396274516117996,-1.18649242439809,1.31121589362679,2.40591253432676,0.349540719895744,-0.341681431198335,0.0568051931541815,-0.134170283966708,0.0603733376447527
"53",-0.203347119360843,0.227348617319768,0.232841888780712,2.3869994654623,0.455482251370492,-0.290213888170457,-0.041410864845489,-0.233738766157993,0.0774337497224381
"54",-0.0379327390352091,0.551727629921414,0.0959573335346707,2.11430562260626,0.575785780412007,-0.14238713510611,0.322197009022047,-0.0381768652098839,0.0334226533238612
"55",0.88710293825242,1.56816304987932,-0.310976193238941,1.04551106279619,0.613999286121429,-0.335203269052389,-0.0493647762232422,-0.0317604118990156,0.0240240839709105
"56",-1.67823773796985,-3.67539528295816,0.379603148550276,1.06756162278109,0.773779698857846,-0.108893350609937,0.26061566238054,-0.0269602378243457,-0.176428217873018
"57",-3.98133967214243,-2.09580700829561,3.00168598071062,1.14857776019734,0.531831668754933,-0.389098519559475,0.610281463668318,-0.371840273302984,-0.0649370925459972
"58",-0.26771082018727,0.799475573423405,0.472660163544448,2.18204681534646,0.543807085081084,-0.0688289176876666,0.205093635287701,0.0273963959546318,0.04635790431436
"59",2.04534818496585,1.0862067353835,0.444501461398073,0.1452139919692,0.54821671798809,-0.700206758106239,-0.28554929200566,0.114088378944959,-0.00429899904963268
"60",1.58820422570329,0.524707379577439,0.246137938668574,0.286259150819857,0.359735951557532,-0.459239394251829,0.407418529740403,0.235037600805772,-0.00923410114520412
"61",2.24672928432459,0.658448597827544,0.77108118065454,0.388685371154505,0.139728158252871,-0.602512458995115,-0.179329854719299,0.29435205733224,0.0098763007527706
"62",3.12072251651645,-0.154136338858554,-0.744214696661043,1.60804541401121,-0.163866118940624,-1.38900917935704,-0.178780427120787,-0.367615115890472,-0.0123982686049088
"63",-0.306808321284438,-0.306367415407602,-1.35554489988967,0.43447274871217,0.395178694743696,0.184341122884487,0.0744474153568511,-0.128996222790495,-0.0719852894402409
"64",-0.138694308915373,-0.446541416487099,-1.09280775988302,0.482243203309817,0.0811962189061941,0.187701616657245,-0.143642293220411,-0.0623799939198666,-0.0670112333077245
"65",-0.570007982333875,-1.04658245147953,-1.05550382020443,0.842222392245888,-0.0511800147154113,0.241844843996134,-0.265052652265804,-0.0171686786301231,-0.069924306704083
"66",-0.0542411311277188,-0.184497977814527,-1.04023892946153,0.601740320986264,0.40731639366503,0.186170384905859,0.120349187511306,-0.205223730234525,-0.0504601293203312
"67",-0.791191986231398,-1.12211179874096,-1.54896862215901,0.678633680220423,0.162186172507131,0.23648638293414,-0.160970865971111,0.029287315862008,-0.0712654409125122
"68",-0.557219235745619,-1.22013912311537,-0.943382325294938,-0.175940992485446,0.649288292733392,0.15171800620717,0.288659283583492,0.103509867155426,-0.135880081646136
"69",-0.646102363024386,-1.29107014335563,-1.12027260748197,0.471057405335121,0.468045957366683,0.169821625532097,-0.136525280136131,0.0724933813288271,-0.146731964161803
"70",0.399932582141798,-0.0691965533440875,-1.14773766313906,0.0984130190784408,-0.0446784010930875,-0.00655152555174238,-0.166718742333743,0.00426924088184039,-0.0694560452985802
"71",-0.0698188109397015,-0.852397483036479,-1.09611223740277,0.117839944825324,0.338595928369245,-0.0431336546569513,-0.0917122193407086,0.0357360392232362,-0.129256308992849
"72",-0.228644739436527,-0.46581431547985,-1.18187824443694,0.426057617150081,0.0777167163130153,0.190405441736136,-0.134297516806702,-0.0803647688243912,-0.0495276150297841
"73",-0.275019286283215,-0.692453199643691,-1.53069663682646,0.294664213416734,0.0461189364167024,0.148162935398137,-0.179307152562353,0.0185160588109395,-0.0537799913727028
"74",-0.922714329002755,-1.79986433774059,-0.567508024565183,0.984164462291937,0.00192436203943488,0.0175440131167469,-0.311821840323543,0.0239052198237831,-0.124628294645937
"75",-1.09990245339153,-1.79295442577029,-1.1936169976472,1.11953986664802,-0.292864798063785,0.157475969043125,-0.468847158522241,0.167596696283581,-0.0870810035426975
"76",-0.861889613411958,-0.929673360946668,-0.557987528778919,0.842610358425932,-0.43272008411079,0.287141932730853,-0.54228258617278,0.0127743416135705,-0.0529179824056237
"77",-0.60982451455734,-1.02867658381606,-0.973595231165481,0.857584695721537,-0.150142773849639,0.118084794424665,-0.286626763984363,0.0067368289711423,-0.0742869471465684
"78",-0.749905802170262,-0.859692168030384,-0.489615411898223,0.638305770183466,0.330590865971248,-0.0164778431134447,0.0184728997518782,-0.22920174124563,0.000725345726870347
"79",-0.214011136869688,-0.710727080963942,-0.683607109355906,0.710642744451095,-0.32482585103446,0.201389329259231,-0.0314819215395197,0.143938856276449,-0.0581809561981791
"80",-0.504248429354706,-0.712168660198221,-1.04998608979744,0.0224733839789875,0.298385864985894,-0.00328404935683307,-0.165211888147849,0.0644589043643965,-0.149467921493318
"81",-0.440372492489373,-1.11492596867963,-0.409194903012178,-0.0641629063596102,0.343712248799435,0.153716908136578,0.216641664175036,-0.0835484647284292,-0.00577513886519545
"82",-0.415376546195464,-0.562835079249892,-1.46971957729868,0.30442684885521,0.1323728308535,0.201124783350584,-0.175879163704247,0.0391140983886854,-0.0877434056565624
"83",-0.327004728931714,-0.60275798676932,-0.939456471749197,0.395353014104614,-0.328807505745832,0.160455525110738,-0.459427232853419,0.0879088307146401,-0.0775887313469232
"84",1.67978210485051,0.887919132465307,-0.675319771399422,0.516650609341074,-0.254542311784654,-0.105025962564098,-0.0728244043075814,-0.0588795104551466,0.045410847877204
"85",1.47784237434245,0.61781471234676,-1.29361205992115,0.214322827202033,-0.240595000868488,0.0333878386872395,0.0114674637787855,-0.233759419955024,0.0655539499547031
"86",1.42638591501212,0.138772888173462,-0.265294284984214,0.644189718966254,-0.0868320876811524,-0.198323354188219,-0.00306420508317707,-0.18531416222397,0.109823557448965
"87",1.06639147745836,-0.413193775358337,-0.688328218604504,1.21960782190554,-0.577055215842719,-0.0213807562725355,-0.133422134825076,-0.273024485209688,0.157090683535883
"88",2.51033437078742,-0.849460563725346,0.592802819504258,0.270440258204214,-0.164931240415918,-0.735338765616834,-0.0842567920517679,-0.164494812192977,0.0208474557483293
"89",2.65450684041986,-0.865943782810991,0.352664611606965,-0.188167499912749,-0.487082067360027,-0.543377989982101,0.0997962035258501,-0.0809447593884169,0.0241763337837336
"90",2.08227551130806,-0.752500167874218,0.235764787517838,-0.405007978138997,-0.379489007069302,-0.0950250192337652,-0.0248689687107298,-0.111907634792084,0.0191827582110083
"91",-0.757874285635871,0.186132774596678,0.687913195016732,-1.3114785132858,0.274689593977085,0.684772662281473,-0.325035270701692,0.00741305372293486,-0.0242467718812796
"92",-0.909568827907216,0.272126587111573,0.685010451594498,-1.29530845370882,0.234209492068401,0.350979213243597,-0.25887880064223,0.0820404743207117,-0.0503879050398954
"93",0.147472353947386,2.68700778487557,0.220856736310148,0.409105694263099,0.310484686034431,-0.0877684449485742,0.2670621617179,0.454612163200647,0.00442218898128833
"94",0.658405384672603,2.99741358412666,0.120940707771917,0.11377135150226,0.433493825651041,-0.145694582876616,-0.441286708353633,0.209226719152549,0.0104366124812912
"95",0.939213227555375,2.8935648987926,-0.0973278283213565,0.178871088347485,0.543932932617273,-0.414341592674083,-0.283304700440542,0.264243971709732,-0.00986952492427684
"96",0.811743117943493,2.95874278487704,-0.056928621177372,0.129147213083956,0.609064849894841,-0.129104407185856,-0.328535435801072,0.19062713600741,0.0132572839632331
"97",0.73808854395203,2.3969647178748,0.189195753853222,0.665936201026398,0.464407051849201,-0.244383439250164,-0.35378523087181,0.187984240891326,0.0165718303093731
"98",-0.198544681737874,3.17606803071455,0.485733759607902,0.153540637404488,0.390163908290176,0.365306034268111,-0.233476807229235,0.198777229244196,0.0486515595775849
"99",-0.759447200956507,3.44040516985335,0.652766547455397,0.0391695987237946,0.348266889509118,0.532320750521676,-0.276623175420418,0.0754776755823953,0.0602379002914071
"100",-0.64895169105095,3.34611104220843,0.306605694962248,0.0332229797727457,0.447233387726225,0.155331087127234,-0.0653944096254918,0.109110685725228,0.037393255355416
"101",0.798643286970932,2.97807476586222,-0.0336220883787724,0.141157154631394,0.601607322290229,-0.172469398428632,-0.326614669690844,0.20744568339814,0.010661386760241
"102",0.927355680005839,2.91113036191954,-0.0794304559793214,0.19095473129016,0.535542593602978,-0.469057782372033,-0.277344242355261,0.281941146579311,-0.0135205424771525
"103",0.546920555712312,3.1220651504585,-0.0800976334341824,0.135037823272235,0.607788475002824,-0.533177918628596,-0.204712874166248,0.249135385751652,-0.0247907580434221
"104",2.07340458265119,0.640931909055098,1.01464832966554,0.34880970490286,-0.137834669865958,-0.521560470968245,-0.410997085326044,0.343863203213542,0.0214347283015503
"105",1.81865476896606,0.846122734555174,1.06153350719914,0.356067690002225,-0.00317323057665618,-0.551853149803653,-0.372359127599844,0.397993622883577,0.0191484907791811
"106",1.68265079700668,0.859914815084036,0.902875152916248,0.281921695665722,0.0632006696776121,-0.541640739570456,-0.302885099566364,0.34284647633788,0.00749816517591364
"107",1.8204939254794,-0.019752572640825,0.983394931521959,0.721323448389521,-0.314340879423515,-0.602480599179434,-0.386662196203387,0.225395382242822,0.0325268079254493
"108",1.62294450348758,-0.2413891301328,0.620421570693412,0.451415188894107,-0.397066607391765,-0.271351914852845,-0.421664490180569,0.0107984227733022,0.0294030116376794
"109",1.1874182319287,-0.652321732650868,-0.117712630562566,0.0180033835203884,-0.517665462850219,-0.0446305017618306,-0.554169123755565,0.00792523405673808,-0.0399800116512864
"110",1.25627175720491,-0.79275252906442,0.10358257219416,0.301141475734166,-0.564056020067407,-0.0386934437014837,-0.139829759113193,0.0656256062187132,0.00379788469065799
"111",0.906973907895747,-0.87623932680278,-0.143289903624098,0.126557457233841,-0.587350461782996,0.0354987593149956,-0.260211349441939,0.190402575762493,-0.0504118032218727
"112",1.23333897143669,0.00282853627761321,-0.300895112813157,-0.470628287390237,-0.333330251998471,-0.0354875362778949,-0.483812861866565,0.0364733354692786,-0.0551304252448665
"113",1.66668692269026,-0.721610332259379,-0.0890591745827146,-0.544990774219244,-0.218355237121824,-0.133548574800125,-0.041923452994442,0.0827733778744442,-0.0610749195029635
"114",1.34025981693353,-0.666201234811162,-0.128488814104977,-0.651725853733039,-0.193584996471444,0.0494233141378737,-0.146041744253601,0.132803294574332,-0.0712492757493575
"115",1.36214379072379,-0.67006951543069,-0.193315720863991,-0.648566008515483,-0.14468911180412,0.0071186938366283,-0.102167330378671,0.139259524079159,-0.0774151199567293
"116",1.93256118010904,-0.295316193171851,0.163828895753268,-0.542707187876592,-0.0607165537620202,-0.242771366209987,-0.300652166732712,-0.0813036972650256,-0.0599879596355306
"117",1.17510793585294,-0.499461205202733,-0.493113875484658,1.26033416996361,-0.790845162601865,-0.0259344205839107,-0.291744867886228,-0.208518680227456,0.142442607948496
"118",1.8099475403918,0.791726724330813,-0.486845943476671,0.553602870466267,-0.470657109297821,-0.0981320803422199,-0.218951304651913,-0.0225119838020668,0.0571292445662011
"119",1.62182172151319,0.715938939539259,-0.117266477945787,1.29418662834304,-0.0626629377715111,-0.313058051950648,0.00114175233107064,0.102367668326028,0.0253805434601696
"120",1.74420031014585,0.454177062821229,-0.735173941156851,0.68153237625041,-0.486453788749222,-0.234310476029755,0.22621748351958,0.140626451229753,0.0118317539424861
"121",1.57281321519776,0.595985535083136,-0.488770016152734,0.674748183590537,-0.488118888619754,0.0772551675236174,0.102951581833679,0.0970977263605675,0.0476101510179569
"122",2.14091894423641,-1.11473350385257,0.172291909486949,-0.218161915888979,-0.529895617767518,-0.257999734260082,0.35232938218574,0.0534913566241568,0.0152974627514425
"123",0.999320891995255,-3.16379003507607,1.35794111957897,0.83421299863409,0.0450905262881738,-0.207920551378304,0.0671248104307527,-0.258417883620214,-0.0335028800667282
"124",1.00228899589568,-0.46411550415253,0.232287032120961,-0.676326656085457,-0.2905526729493,0.346067657108087,-0.339706131477416,0.112240979264563,-0.0510028959974855
"125",2.05452355789351,0.607240025343977,-0.564008565574164,0.564254537587618,-0.54895098958272,-0.115765456368944,-0.246832308505931,-0.0109204626705425,0.017600071846768
"126",2.08755647737858,0.999807777451602,-0.778019659514982,0.41012256485422,-0.174720451387065,-0.247625938013404,-0.357805103198578,-0.186126324324452,0.00882736413583812
"127",2.06581407661181,0.39733464932639,-0.538177985153006,0.815841792944801,-0.594621576776921,-0.349656487291455,0.194684132188045,0.177531765403062,0.0181798828286895
"128",1.610419804058,0.505367115968135,-0.471945744527741,0.653952400912412,-0.603665037529369,0.0982650399618226,0.026799369217609,0.107436489298296,0.0436362966293894
"129",0.652688664990871,-0.12142962511307,0.727855934002195,-0.64223328704772,-0.347233541306945,0.57591574580022,-0.450993220784217,0.0239537222424918,0.0601525398042955
"130",1.18644308083598,-2.33378104451412,0.900944641098221,0.695946852784459,-0.0380036182457547,-0.158194787449078,0.106780953458395,-0.208308316310775,-0.0180125993381392
"131",1.42852336463251,0.0455201069189541,0.411665168101454,-0.559556678329662,0.0283808786211736,-0.105462692239677,-0.378714560698753,-0.0224620006380221,-0.0526741771490243
"132",1.87831084949989,-0.267379795979014,0.186914705747304,-0.538359328664141,-0.0688633266054324,-0.285359005015509,-0.314532563852154,-0.0425820207179742,-0.069109929657591
"133",1.47365801868419,0.886439750111447,-0.450568123708359,0.903573691479683,0.0895903532810198,0.0123939241636468,-0.311823542860474,-0.243458786301088,0.0334701661140001
"134",1.23333897143669,0.00282853627761321,-0.300895112813157,-0.470628287390237,-0.333330251998471,-0.0354875362778949,-0.483812861866565,0.0364733354692786,-0.0551304252448665
"135",0.317607518830012,-4.42979437587098,2.19298682114295,1.43537156860439,-0.0690298429088427,-0.229996632861921,-0.190870660540767,-0.177442182977699,-0.0745891090075174
"136",0.979943836892561,-0.265100036206241,0.377632050851049,-0.50974553721101,-0.319482778860412,-0.346152738849535,-0.169058676362735,0.262679857885025,-0.0611650096650273
"137",0.906973907895747,-0.87623932680278,-0.143289903624098,0.126557457233841,-0.587350461782996,0.0354987593149956,-0.260211349441939,0.190402575762493,-0.0504118032218727
"138",0.828103488883152,-0.578435217992627,0.0276298786449407,-0.535030729483246,-0.142840326715876,0.209200457455954,0.312049581190177,0.0697609726088397,0.0736139637283319
"139",0.738019801884001,-3.53580756803214,2.52828187820085,1.29393110258911,0.109674739239967,-0.644577146845684,-0.0264985405989825,-0.0445981995389937,-0.06635993738776
"140",1.18957797391132,-3.22999691743809,1.63950948420594,0.907855676427955,-0.199133562879282,-0.218831866840543,-0.0578517940854511,-0.272983728293018,0.0100234496788411
"141",2.08855106819471,-1.16949585595067,0.113871001795745,-0.26908446851548,-0.522722912743428,-0.111560164526184,0.271299903434643,0.093924991546294,-0.010618611625866
"142",1.71541823963949,0.629425214967285,-0.882473104580359,0.708262081239718,-0.134847622518579,-0.1883687180941,0.45019300635153,0.0620574137749774,0.00902044546453811
"143",1.235853005904,-2.71535815998014,1.24148579227484,0.347992795989509,-0.0172132487140006,-0.215320995690723,-0.0106672335979327,-0.186869770865557,-0.0426671327064535
"144",1.1874182319287,-0.652321732650868,-0.117712630562566,0.0180033835203884,-0.517665462850219,-0.0446305017618306,-0.554169123755565,0.00792523405673808,-0.0399800116512864
"145",1.90313330757053,0.740458595578313,-0.717363367852422,0.551547260323695,-0.312472682569196,-0.157245034737363,-0.111787149043488,0.00679425356257501,-0.00809319514199558
"146",1.63615786747288,0.798034592167214,1.22455417163892,0.599437134232587,0.0791623712328295,-0.47564651793839,-0.01456316853968,0.599575869573295,0.0199880826627876
"147",0.510043115494391,-0.859159548784572,-0.53675417806934,-0.841282868997637,-0.198587366814413,0.291155752715205,0.257796858131123,0.0817537755814778,0.103889990617433
"148",1.62294450348758,-0.2413891301328,0.620421570693412,0.451415188894107,-0.397066607391765,-0.271351914852845,-0.421664490180569,0.0107984227733022,0.0294030116376794
"149",1.37324395157648,-0.689743591574631,0.357609692066895,-0.308984246374187,-0.332337182526997,0.0391869876765632,0.232423851355521,0.154904029763219,0.0122672573034328
"150",1.70864005014388,-0.716526647956537,0.463990484601028,-0.730168662909058,0.110496978844941,-0.257167139673258,0.0984240960343597,-0.0201689231247044,-0.0486605964175744
"151",1.25772969530355,-1.11510811676527,-0.670131670461121,-1.23436535982659,0.202147508213977,-0.284637465120129,0.309106210473529,-0.19767564636398,0.120566952915376
"152",1.76330492136731,-0.709563775348583,0.581413125054764,-0.675806187897892,0.0760279582465445,-0.2641997250514,0.0263584015559921,0.0645057232181647,-0.0839851554437693
"153",1.74010865247873,-1.09106428610377,-0.116448191985242,-0.418152752660935,-0.423293795619201,-0.0914655521653396,0.38249682501599,-0.0156537312562288,0.0668108719229977
"154",1.29376322427724,-0.876381271672431,-0.726759614515057,-0.857407856603215,-0.0913394866413298,-0.00889527928465216,0.0696554327262975,-0.0409438240648399,0.00773175380623183
"155",1.08040208493788,-0.798436052649604,-0.256402607142579,-0.550582534680209,-0.142762273823811,0.0467616212238449,0.398596305667,0.0797803648528042,0.0211044096702614
"156",1.16105300463329,-1.02206926251301,-0.296304629722014,-0.641020691777699,-0.338844254771596,0.243068265860301,0.245928789984282,0.0329606572191661,0.0593538903637625
"157",0.994657914337234,-1.17928932614632,0.0973996205686684,-1.02848682573813,0.82013240552938,-0.334614682066262,0.00383991629052419,-0.169300831344937,-0.146105855583399
"158",0.739750214817843,-0.629992529245802,-0.0129527636468401,-0.621602972608481,-0.185071206494482,0.402102085337973,0.249552072966102,0.00191254979117274,0.124760017060845
"159",-0.552023524501771,-2.23002124202184,1.55590917292608,-0.148230108219263,-0.218945132166979,0.601123897025139,-0.54285309001043,-0.19115621299326,0.23157691836522
"160",-3.10361675972256,-1.13835425890011,1.99897864223305,-0.240874275593939,-0.14507619824107,0.213596609506551,-0.0861265750600104,0.00867057448678906,-0.0757215932485207
"161",-1.76279428907629,-1.03808736896665,2.52005806656893,0.0131158187391439,0.11563221673673,0.783029085297097,-0.559309754969541,-0.141146744606622,-0.0217169403495081
"162",-2.32582105259333,-1.67858110580345,2.86390857092947,0.642677855268803,-0.131994078351398,0.747849588062978,-0.275866795425266,-0.0339782621722725,-0.045364512937035
"163",-0.0228623434853318,-2.32234194367072,1.15288994671112,-0.00322720973265277,0.1363562142388,0.249637832710714,-0.167381724013352,-0.182881299652534,0.0163647996398698
"164",-1.63379735334614,-2.03119195214794,2.61464627231559,0.736014643738974,-0.0633494829253709,0.70458341360076,-0.2137562904591,0.0127279414947228,-0.0230446715125354
"165",1.75750183676604,-0.375194253909922,0.458554305766155,-0.617670634889602,-0.448140528794722,-0.0598031956491615,-0.615989421412501,-0.0653231194657173,-0.00341418134587938
"166",1.86985634287049,-0.978394239263201,-0.344163406556552,-0.62866879385818,-0.3323685222215,-0.186106384302528,0.0241177305633573,-0.05302849900096,-0.00382778166059477
"167",1.92713581512298,-0.795316229067651,0.223390126510468,-0.464312638228296,-0.467690555996903,-0.0721510302710502,-0.149337213441878,-0.0108106087782822,-0.00630624487128134
"168",1.80159261502438,-0.757755918727639,0.14981314016204,-0.501268141202321,-0.430463948535257,-0.118316671667008,-0.112111542161323,-0.0093153574486265,0.00319346906233893
"169",1.27089630318475,-0.481534919377336,0.0398282269256976,-0.586554659880155,-0.216426995485865,-0.182850428904953,-0.0131650386418677,0.0351054628734542,0.0254019051718681
"170",1.62339456457157,-0.721081826395153,0.342057948921977,-0.793348341268161,0.148669692302472,-0.234371951100453,0.153683990461017,-0.0869002105955333,-0.0125787562085841
